

		----------------------- K = 1 ---------------


Day 86 	#Susceptible = 38 	#Infected = 36 (+0) 	#Recovered = 9926 (+3)
Day 87 	#Susceptible = 38 	#Infected = 34 (+0) 	#Recovered = 9928 (+2)
Day 88 	#Susceptible = 38 	#Infected = 34 (+0) 	#Recovered = 9928 (+0)
Day 89 	#Susceptible = 38 	#Infected = 32 (+0) 	#Recovered = 9930 (+2)
Day 90 	#Susceptible = 38 	#Infected = 31 (+0) 	#Recovered = 9931 (+1)
Day 91 	#Susceptible = 38 	#Infected = 28 (+0) 	#Recovered = 9934 (+3)
Day 92 	#Susceptible = 38 	#Infected = 28 (+0) 	#Recovered = 9934 (+0)
Day 93 	#Susceptible = 38 	#Infected = 23 (+0) 	#Recovered = 9939 (+5)
Day 94 	#Susceptible = 38 	#Infected = 23 (+0) 	#Recovered = 9939 (+0)
Day 95 	#Susceptible = 38 	#Infected = 18 (+0) 	#Recovered = 9944 (+5)
Day 96 	#Susceptible = 38 	#Infected = 18 (+0) 	#Recovered = 9944 (+0)
Day 97 	#Susceptible = 38 	#Infected = 17 (+0) 	#Recovered = 9945 (+1)
Day 98 	#Susceptible = 38 	#Infected = 17 (+0) 	#Recovered = 9945 (+0)
Day 99 	#Susceptible = 38 	#Infected = 17 (+0) 	#Recovered = 9945 (+0)
Day 100 	#Susceptible = 38 	#Infected = 17 (+0) 	#Recovered = 9945 (+0)
R0 5.269372693726937
R at peak infection day 0.2072841086925594


		----------------------- K = 10 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 1 	#Susceptible = 9989 	#Infected = 11 (+6) 	#Recovered = 0 (+0)
Day 2 	#Susceptible = 9977 	#Infected = 23 (+12) 	#Recovered = 0 (+0)
Day 3 	#Susceptible = 9944 	#Infected = 55 (+33) 	#Recovered = 1 (+1)
Day 4 	#Susceptible = 9850 	#Infected = 144 (+94) 	#Recovered = 6 (+5)
Day 5 	#Susceptible = 9609 	#Infected = 375 (+241) 	#Recovered = 16 (+10)
Day 6 	#Susceptible = 9041 	#Infected = 908 (+568) 	#Recovered = 51 (+35)
Day 7 	#Susceptible = 8021 	#Infected = 1852 (+1020) 	#Recovered = 127 (+76)
Day 8 	#Susceptible = 6753 	#Infected = 2996 (+1268) 	#Recovered = 251 (+124)
Day 9 	#Susceptible = 5308 	#Infected = 4225 (+1445) 	#Recovered = 467 (+216)
Day 10 	#Susceptible = 3953 	#Infected = 5293 (+1355) 	#Recovered = 754 (+287)
Day 11 	#Susceptible = 2883 	#Infected = 5966 (+1070) 	#Recovered = 1151 (+397)
Day 12 	#Susceptible = 2025 	#Infected = 6381 (+858) 	#Recovered = 1594 (+443)
Day 13 	#Susceptible = 1465 	#Infected = 6503 (+560) 	#Recovered = 2032 (+438)
Day 14 	#Susceptible = 1036 	#Infected = 6497 (+429) 	#Recovered = 2467 (+435)
Day 15 	#Susceptible = 746 	#Infected = 6317 (+290) 	#Recovered = 2937 (+470)
Day 16 	#Susceptible = 556 	#Infected = 6061 (+190) 	#Recovered = 3383 (+446)
Day 17 	#Susceptible = 420 	#Infected = 5787 (+136) 	#Recovered = 3793 (+410)
Day 18 	#Susceptible = 331 	#Infected = 5417 (+89) 	#Recovered = 4252 (+459)
Day 19 	#Susceptible = 254 	#Infected = 5089 (+77) 	#Recovered = 4657 (+405)
Day 20 	#Susceptible = 209 	#Infected = 4745 (+45) 	#Recovered = 5046 (+389)
Day 21 	#Susceptible = 168 	#Infected = 4461 (+41) 	#Recovered = 5371 (+325)
Day 22 	#Susceptible = 140 	#Infected = 4176 (+28) 	#Recovered = 5684 (+313)
Day 23 	#Susceptible = 121 	#Infected = 3894 (+19) 	#Recovered = 5985 (+301)
Day 24 	#Susceptible = 106 	#Infected = 3638 (+15) 	#Recovered = 6256 (+271)
Day 25 	#Susceptible = 92 	#Infected = 3426 (+14) 	#Recovered = 6482 (+226)
Day 26 	#Susceptible = 81 	#Infected = 3208 (+11) 	#Recovered = 6711 (+229)
Day 27 	#Susceptible = 68 	#Infected = 3012 (+13) 	#Recovered = 6920 (+209)
Day 28 	#Susceptible = 58 	#Infected = 2799 (+10) 	#Recovered = 7143 (+223)
Day 29 	#Susceptible = 51 	#Infected = 2602 (+7) 	#Recovered = 7347 (+204)
Day 30 	#Susceptible = 46 	#Infected = 2439 (+5) 	#Recovered = 7515 (+168)
Day 31 	#Susceptible = 42 	#Infected = 2259 (+4) 	#Recovered = 7699 (+184)
Day 32 	#Susceptible = 39 	#Infected = 2112 (+3) 	#Recovered = 7849 (+150)
Day 33 	#Susceptible = 37 	#Infected = 1982 (+2) 	#Recovered = 7981 (+132)
Day 34 	#Susceptible = 36 	#Infected = 1847 (+1) 	#Recovered = 8117 (+136)
Day 35 	#Susceptible = 33 	#Infected = 1721 (+3) 	#Recovered = 8246 (+129)
Day 36 	#Susceptible = 30 	#Infected = 1597 (+3) 	#Recovered = 8373 (+127)
Day 37 	#Susceptible = 30 	#Infected = 1473 (+0) 	#Recovered = 8497 (+124)
Day 38 	#Susceptible = 29 	#Infected = 1379 (+1) 	#Recovered = 8592 (+95)
Day 39 	#Susceptible = 28 	#Infected = 1299 (+1) 	#Recovered = 8673 (+81)
Day 40 	#Susceptible = 28 	#Infected = 1208 (+0) 	#Recovered = 8764 (+91)
Day 41 	#Susceptible = 27 	#Infected = 1141 (+1) 	#Recovered = 8832 (+68)
Day 42 	#Susceptible = 27 	#Infected = 1059 (+0) 	#Recovered = 8914 (+82)
Day 43 	#Susceptible = 27 	#Infected = 979 (+0) 	#Recovered = 8994 (+80)
Day 44 	#Susceptible = 27 	#Infected = 906 (+0) 	#Recovered = 9067 (+73)
Day 45 	#Susceptible = 26 	#Infected = 841 (+1) 	#Recovered = 9133 (+66)
Day 46 	#Susceptible = 25 	#Infected = 771 (+1) 	#Recovered = 9204 (+71)
Day 47 	#Susceptible = 25 	#Infected = 721 (+0) 	#Recovered = 9254 (+50)
Day 48 	#Susceptible = 25 	#Infected = 661 (+0) 	#Recovered = 9314 (+60)
Day 49 	#Susceptible = 25 	#Infected = 622 (+0) 	#Recovered = 9353 (+39)
Day 50 	#Susceptible = 25 	#Infected = 580 (+0) 	#Recovered = 9395 (+42)
Day 51 	#Susceptible = 25 	#Infected = 542 (+0) 	#Recovered = 9433 (+38)
Day 52 	#Susceptible = 25 	#Infected = 493 (+0) 	#Recovered = 9482 (+49)
Day 53 	#Susceptible = 25 	#Infected = 456 (+0) 	#Recovered = 9519 (+37)
Day 54 	#Susceptible = 25 	#Infected = 425 (+0) 	#Recovered = 9550 (+31)
Day 55 	#Susceptible = 25 	#Infected = 397 (+0) 	#Recovered = 9578 (+28)
Day 56 	#Susceptible = 25 	#Infected = 352 (+0) 	#Recovered = 9623 (+45)
Day 57 	#Susceptible = 25 	#Infected = 328 (+0) 	#Recovered = 9647 (+24)
Day 58 	#Susceptible = 25 	#Infected = 309 (+0) 	#Recovered = 9666 (+19)
Day 59 	#Susceptible = 25 	#Infected = 277 (+0) 	#Recovered = 9698 (+32)
Day 60 	#Susceptible = 25 	#Infected = 251 (+0) 	#Recovered = 9724 (+26)
Day 61 	#Susceptible = 25 	#Infected = 229 (+0) 	#Recovered = 9746 (+22)
Day 62 	#Susceptible = 25 	#Infected = 211 (+0) 	#Recovered = 9764 (+18)
Day 63 	#Susceptible = 25 	#Infected = 196 (+0) 	#Recovered = 9779 (+15)
Day 64 	#Susceptible = 25 	#Infected = 187 (+0) 	#Recovered = 9788 (+9)
Day 65 	#Susceptible = 25 	#Infected = 171 (+0) 	#Recovered = 9804 (+16)
Day 66 	#Susceptible = 25 	#Infected = 158 (+0) 	#Recovered = 9817 (+13)
Day 67 	#Susceptible = 25 	#Infected = 151 (+0) 	#Recovered = 9824 (+7)
Day 68 	#Susceptible = 25 	#Infected = 142 (+0) 	#Recovered = 9833 (+9)
Day 69 	#Susceptible = 25 	#Infected = 129 (+0) 	#Recovered = 9846 (+13)
Day 70 	#Susceptible = 25 	#Infected = 120 (+0) 	#Recovered = 9855 (+9)
Day 71 	#Susceptible = 25 	#Infected = 112 (+0) 	#Recovered = 9863 (+8)
Day 72 	#Susceptible = 25 	#Infected = 107 (+0) 	#Recovered = 9868 (+5)
Day 73 	#Susceptible = 25 	#Infected = 101 (+0) 	#Recovered = 9874 (+6)
Day 74 	#Susceptible = 25 	#Infected = 86 (+0) 	#Recovered = 9889 (+15)
Day 75 	#Susceptible = 25 	#Infected = 79 (+0) 	#Recovered = 9896 (+7)
Day 76 	#Susceptible = 25 	#Infected = 67 (+0) 	#Recovered = 9908 (+12)
Day 77 	#Susceptible = 25 	#Infected = 64 (+0) 	#Recovered = 9911 (+3)
Day 78 	#Susceptible = 25 	#Infected = 59 (+0) 	#Recovered = 9916 (+5)
Day 79 	#Susceptible = 25 	#Infected = 53 (+0) 	#Recovered = 9922 (+6)
Day 80 	#Susceptible = 25 	#Infected = 48 (+0) 	#Recovered = 9927 (+5)
Day 81 	#Susceptible = 25 	#Infected = 47 (+0) 	#Recovered = 9928 (+1)
Day 82 	#Susceptible = 25 	#Infected = 42 (+0) 	#Recovered = 9933 (+5)
Day 83 	#Susceptible = 25 	#Infected = 39 (+0) 	#Recovered = 9936 (+3)
Day 84 	#Susceptible = 25 	#Infected = 38 (+0) 	#Recovered = 9937 (+1)
Day 85 	#Susceptible = 25 	#Infected = 37 (+0) 	#Recovered = 9938 (+1)
Day 86 	#Susceptible = 25 	#Infected = 34 (+0) 	#Recovered = 9941 (+3)
Day 87 	#Susceptible = 25 	#Infected = 33 (+0) 	#Recovered = 9942 (+1)
Day 88 	#Susceptible = 25 	#Infected = 27 (+0) 	#Recovered = 9948 (+6)
Day 89 	#Susceptible = 25 	#Infected = 26 (+0) 	#Recovered = 9949 (+1)
Day 90 	#Susceptible = 25 	#Infected = 26 (+0) 	#Recovered = 9949 (+0)
Day 91 	#Susceptible = 25 	#Infected = 24 (+0) 	#Recovered = 9951 (+2)
Day 92 	#Susceptible = 25 	#Infected = 23 (+0) 	#Recovered = 9952 (+1)
Day 93 	#Susceptible = 25 	#Infected = 22 (+0) 	#Recovered = 9953 (+1)
Day 94 	#Susceptible = 25 	#Infected = 21 (+0) 	#Recovered = 9954 (+1)
Day 95 	#Susceptible = 25 	#Infected = 21 (+0) 	#Recovered = 9954 (+0)
Day 96 	#Susceptible = 25 	#Infected = 19 (+0) 	#Recovered = 9956 (+2)
Day 97 	#Susceptible = 25 	#Infected = 19 (+0) 	#Recovered = 9956 (+0)
Day 98 	#Susceptible = 25 	#Infected = 16 (+0) 	#Recovered = 9959 (+3)
Day 99 	#Susceptible = 25 	#Infected = 14 (+0) 	#Recovered = 9961 (+2)
Day 100 	#Susceptible = 25 	#Infected = 13 (+0) 	#Recovered = 9962 (+1)
R0 5.083116883116883
R at peak infection day 0.19089468376314653


		-----------------------MEAN VALUES---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0
Day 1 	#Susceptible = 9990 	#Infected = 8 (+4) 	#Recovered = 0
Day 2 	#Susceptible = 9978 	#Infected = 20 (+12) 	#Recovered = 1
Day 3 	#Susceptible = 9942 	#Infected = 54 (+35) 	#Recovered = 2
Day 4 	#Susceptible = 9853 	#Infected = 139 (+89) 	#Recovered = 6
Day 5 	#Susceptible = 9634 	#Infected = 350 (+219) 	#Recovered = 15
Day 6 	#Susceptible = 9178 	#Infected = 783 (+456) 	#Recovered = 38
Day 7 	#Susceptible = 8340 	#Infected = 1564 (+838) 	#Recovered = 95
Day 8 	#Susceptible = 7146 	#Infected = 2649 (+1193) 	#Recovered = 204
Day 9 	#Susceptible = 5738 	#Infected = 3873 (+1407) 	#Recovered = 388
Day 10 	#Susceptible = 4339 	#Infected = 4995 (+1399) 	#Recovered = 665
Day 11 	#Susceptible = 3155 	#Infected = 5812 (+1183) 	#Recovered = 1031
Day 12 	#Susceptible = 2233 	#Infected = 6324 (+922) 	#Recovered = 1442
Day 13 	#Susceptible = 1581 	#Infected = 6531 (+651) 	#Recovered = 1886
Day 14 	#Susceptible = 1136 	#Infected = 6517 (+445) 	#Recovered = 2345
Day 15 	#Susceptible = 828 	#Infected = 6368 (+307) 	#Recovered = 2803
Day 16 	#Susceptible = 611 	#Infected = 6129 (+216) 	#Recovered = 3259
Day 17 	#Susceptible = 463 	#Infected = 5835 (+148) 	#Recovered = 3701
Day 18 	#Susceptible = 353 	#Infected = 5519 (+110) 	#Recovered = 4126
Day 19 	#Susceptible = 277 	#Infected = 5198 (+76) 	#Recovered = 4524
Day 20 	#Susceptible = 225 	#Infected = 4872 (+51) 	#Recovered = 4902
Day 21 	#Susceptible = 184 	#Infected = 4563 (+40) 	#Recovered = 5251
Day 22 	#Susceptible = 156 	#Infected = 4265 (+28) 	#Recovered = 5578
Day 23 	#Susceptible = 133 	#Infected = 3988 (+22) 	#Recovered = 5878
Day 24 	#Susceptible = 115 	#Infected = 3719 (+18) 	#Recovered = 6165
Day 25 	#Susceptible = 101 	#Infected = 3470 (+14) 	#Recovered = 6428
Day 26 	#Susceptible = 90 	#Infected = 3235 (+10) 	#Recovered = 6674
Day 27 	#Susceptible = 81 	#Infected = 3015 (+8) 	#Recovered = 6902
Day 28 	#Susceptible = 74 	#Infected = 2811 (+7) 	#Recovered = 7113
Day 29 	#Susceptible = 68 	#Infected = 2614 (+6) 	#Recovered = 7316
Day 30 	#Susceptible = 63 	#Infected = 2439 (+5) 	#Recovered = 7497
Day 31 	#Susceptible = 58 	#Infected = 2264 (+4) 	#Recovered = 7677
Day 32 	#Susceptible = 55 	#Infected = 2108 (+3) 	#Recovered = 7835
Day 33 	#Susceptible = 52 	#Infected = 1956 (+3) 	#Recovered = 7991
Day 34 	#Susceptible = 50 	#Infected = 1825 (+2) 	#Recovered = 8124
Day 35 	#Susceptible = 47 	#Infected = 1700 (+2) 	#Recovered = 8251
Day 36 	#Susceptible = 46 	#Infected = 1582 (+1) 	#Recovered = 8371
Day 37 	#Susceptible = 44 	#Infected = 1471 (+1) 	#Recovered = 8483
Day 38 	#Susceptible = 42 	#Infected = 1368 (+2) 	#Recovered = 8589
Day 39 	#Susceptible = 41 	#Infected = 1276 (+1) 	#Recovered = 8682
Day 40 	#Susceptible = 40 	#Infected = 1187 (+0) 	#Recovered = 8772
Day 41 	#Susceptible = 39 	#Infected = 1107 (+1) 	#Recovered = 8853
Day 42 	#Susceptible = 38 	#Infected = 1032 (+1) 	#Recovered = 8929
Day 43 	#Susceptible = 37 	#Infected = 960 (+0) 	#Recovered = 9002
Day 44 	#Susceptible = 36 	#Infected = 894 (+0) 	#Recovered = 9068
Day 45 	#Susceptible = 36 	#Infected = 831 (+0) 	#Recovered = 9132
Day 46 	#Susceptible = 35 	#Infected = 770 (+0) 	#Recovered = 9193
Day 47 	#Susceptible = 35 	#Infected = 715 (+0) 	#Recovered = 9249
Day 48 	#Susceptible = 35 	#Infected = 666 (+0) 	#Recovered = 9298
Day 49 	#Susceptible = 34 	#Infected = 616 (+0) 	#Recovered = 9348
Day 50 	#Susceptible = 34 	#Infected = 574 (+0) 	#Recovered = 9390
Day 51 	#Susceptible = 34 	#Infected = 537 (+0) 	#Recovered = 9428
Day 52 	#Susceptible = 33 	#Infected = 501 (+0) 	#Recovered = 9465
Day 53 	#Susceptible = 33 	#Infected = 463 (+0) 	#Recovered = 9502
Day 54 	#Susceptible = 33 	#Infected = 428 (+0) 	#Recovered = 9538
Day 55 	#Susceptible = 33 	#Infected = 398 (+0) 	#Recovered = 9567
Day 56 	#Susceptible = 33 	#Infected = 368 (+0) 	#Recovered = 9597
Day 57 	#Susceptible = 33 	#Infected = 342 (+0) 	#Recovered = 9624
Day 58 	#Susceptible = 33 	#Infected = 320 (+0) 	#Recovered = 9646
Day 59 	#Susceptible = 32 	#Infected = 296 (+0) 	#Recovered = 9670
Day 60 	#Susceptible = 32 	#Infected = 277 (+0) 	#Recovered = 9690
Day 61 	#Susceptible = 32 	#Infected = 259 (+0) 	#Recovered = 9708
Day 62 	#Susceptible = 32 	#Infected = 239 (+0) 	#Recovered = 9728
Day 63 	#Susceptible = 32 	#Infected = 221 (+0) 	#Recovered = 9745
Day 64 	#Susceptible = 32 	#Infected = 207 (+0) 	#Recovered = 9759
Day 65 	#Susceptible = 32 	#Infected = 191 (+0) 	#Recovered = 9776
Day 66 	#Susceptible = 32 	#Infected = 177 (+0) 	#Recovered = 9790
Day 67 	#Susceptible = 32 	#Infected = 163 (+0) 	#Recovered = 9803
Day 68 	#Susceptible = 32 	#Infected = 152 (+0) 	#Recovered = 9814
Day 69 	#Susceptible = 32 	#Infected = 142 (+0) 	#Recovered = 9825
Day 70 	#Susceptible = 32 	#Infected = 132 (+0) 	#Recovered = 9835
Day 71 	#Susceptible = 32 	#Infected = 123 (+0) 	#Recovered = 9844
Day 72 	#Susceptible = 32 	#Infected = 113 (+0) 	#Recovered = 9854
Day 73 	#Susceptible = 32 	#Infected = 106 (+0) 	#Recovered = 9860
Day 74 	#Susceptible = 32 	#Infected = 98 (+0) 	#Recovered = 9869
Day 75 	#Susceptible = 32 	#Infected = 90 (+0) 	#Recovered = 9876
Day 76 	#Susceptible = 32 	#Infected = 84 (+0) 	#Recovered = 9883
Day 77 	#Susceptible = 32 	#Infected = 78 (+0) 	#Recovered = 9889
Day 78 	#Susceptible = 32 	#Infected = 73 (+0) 	#Recovered = 9894
Day 79 	#Susceptible = 32 	#Infected = 68 (+0) 	#Recovered = 9899
Day 80 	#Susceptible = 32 	#Infected = 64 (+0) 	#Recovered = 9903
Day 81 	#Susceptible = 32 	#Infected = 60 (+0) 	#Recovered = 9907
Day 82 	#Susceptible = 32 	#Infected = 55 (+0) 	#Recovered = 9912
Day 83 	#Susceptible = 32 	#Infected = 51 (+0) 	#Recovered = 9916
Day 84 	#Susceptible = 32 	#Infected = 47 (+0) 	#Recovered = 9920
Day 85 	#Susceptible = 32 	#Infected = 44 (+0) 	#Recovered = 9923
Day 86 	#Susceptible = 32 	#Infected = 41 (+0) 	#Recovered = 9926
Day 87 	#Susceptible = 32 	#Infected = 38 (+0) 	#Recovered = 9929
Day 88 	#Susceptible = 32 	#Infected = 36 (+0) 	#Recovered = 9932
Day 89 	#Susceptible = 32 	#Infected = 34 (+0) 	#Recovered = 9933
Day 90 	#Susceptible = 32 	#Infected = 32 (+0) 	#Recovered = 9935
Day 91 	#Susceptible = 32 	#Infected = 29 (+0) 	#Recovered = 9938
Day 92 	#Susceptible = 32 	#Infected = 27 (+0) 	#Recovered = 9940
Day 93 	#Susceptible = 32 	#Infected = 25 (+0) 	#Recovered = 9942
Day 94 	#Susceptible = 32 	#Infected = 23 (+0) 	#Recovered = 9944
Day 95 	#Susceptible = 32 	#Infected = 21 (+0) 	#Recovered = 9946
Day 96 	#Susceptible = 32 	#Infected = 20 (+0) 	#Recovered = 9947
Day 97 	#Susceptible = 32 	#Infected = 18 (+0) 	#Recovered = 9949
Day 98 	#Susceptible = 32 	#Infected = 17 (+0) 	#Recovered = 9950
Day 99 	#Susceptible = 32 	#Infected = 15 (+0) 	#Recovered = 9952
Day 100 	#Susceptible = 32 	#Infected = 14 (+0) 	#Recovered = 9953
Peak number of infected nodes = 6531.8 at day 13
Peak number of NEW infected nodes = 1407.3 at day 9
R0 at day 6 = 4.77534266939597
Estimated R at day of peak infected nodes = 0.1878469978213365
